11.495 0 553029 853.2 22170.3
32.485 0 553029 853.2 22170.3
53.475 0 553029 853.2 22170.3
74.465 0 553029 853.2 22170.3
95.455 0 553029 853.2 22170.3
116.445 0 553029 853.2 22170.3
137.435 1 553029 853.2 22170.3
158.425 0 553029 853.2 22170.3
179.415 3 553029 853.2 22170.3
200.405 2 553029 853.2 22170.3
221.395 3 553029 853.2 22170.3
242.385 8 553029 853.2 22170.3
263.375 14 553029 853.2 22170.3
284.365 21 553029 853.2 22170.3
305.355 32 553029 853.2 22170.3
326.345 50 553029 853.2 22170.3
347.335 59 553029 853.2 22170.3
368.325 121 553029 853.2 22170.3
389.315 213 553029 853.2 22170.3
410.305 356 553029 853.2 22170.3
431.295 518 553029 853.2 22170.3
452.285 783 553029 853.2 22170.3
473.275 1332 553029 853.2 22170.3
494.265 1888 553029 853.2 22170.3
515.255 2762 553029 853.2 22170.3
536.245 3728 553029 853.2 22170.3
557.235 4972 553029 853.2 22170.3
578.225 6390 553029 853.2 22170.3
599.215 7935 553029 853.2 22170.3
620.205 9854 553029 853.2 22170.3
641.195 12097 553029 853.2 22170.3
662.185 14305 553029 853.2 22170.3
683.175 16422 553029 853.2 22170.3
704.165 18744 553029 853.2 22170.3
725.155 20835 553029 853.2 22170.3
746.145 22533 553029 853.2 22170.3
767.135 24598 553029 853.2 22170.3
788.125 25944 553029 853.2 22170.3
809.115 26946 553029 853.2 22170.3
830.105 28002 553029 853.2 22170.3
851.095 28295 553029 853.2 22170.3
872.085 28815 553029 853.2 22170.3
893.075 28481 553029 853.2 22170.3
914.065 28118 553029 853.2 22170.3
935.055 27641 553029 853.2 22170.3
956.045 26184 553029 853.2 22170.3
977.035 25004 553029 853.2 22170.3
998.025 24473 553029 853.2 22170.3
1019.02 20379 553029 853.2 22170.3
1040.01 17195 553029 853.2 22170.3
1060.99 13833 553029 853.2 22170.3
1081.98 10664 553029 853.2 22170.3
1102.97 7433 553029 853.2 22170.3
1123.96 4827 553029 853.2 22170.3
1144.95 3005 553029 853.2 22170.3
1165.94 2150 553029 853.2 22170.3
1186.93 1584 553029 853.2 22170.3
1207.92 1079 553029 853.2 22170.3
1228.92 792 553029 853.2 22170.3
1249.91 591 553029 853.2 22170.3
1270.9 340 553029 853.2 22170.3
1291.89 262 553029 853.2 22170.3
1312.88 193 553029 853.2 22170.3
1333.86 93 553029 853.2 22170.3
1354.85 62 553029 853.2 22170.3
1375.84 29 553029 853.2 22170.3
1396.83 25 553029 853.2 22170.3
1417.82 8 553029 853.2 22170.3
1438.81 2 553029 853.2 22170.3
1459.8 0 553029 853.2 22170.3
1480.79 0 553029 853.2 22170.3
1501.79 1 553029 853.2 22170.3
1522.78 0 553029 853.2 22170.3
1543.77 0 553029 853.2 22170.3
1564.76 0 553029 853.2 22170.3
1585.74 0 553029 853.2 22170.3
1606.73 0 553029 853.2 22170.3
1627.72 0 553029 853.2 22170.3
1648.71 0 553029 853.2 22170.3
1669.7 0 553029 853.2 22170.3
1690.69 0 553029 853.2 22170.3
1711.68 0 553029 853.2 22170.3
1732.67 0 553029 853.2 22170.3
1753.66 0 553029 853.2 22170.3
1774.66 0 553029 853.2 22170.3
1795.65 0 553029 853.2 22170.3
1816.64 0 553029 853.2 22170.3
1837.62 0 553029 853.2 22170.3
1858.61 0 553029 853.2 22170.3
1879.6 0 553029 853.2 22170.3
1900.59 0 553029 853.2 22170.3
1921.58 0 553029 853.2 22170.3
1942.57 0 553029 853.2 22170.3
1963.56 0 553029 853.2 22170.3
1984.55 0 553029 853.2 22170.3
2005.54 0 553029 853.2 22170.3
2026.54 0 553029 853.2 22170.3
2047.53 0 553029 853.2 22170.3
2068.52 0 553029 853.2 22170.3
2089.51 0 553029 853.2 22170.3
